name,segment,job,world,world_group,tier,union_level,access_flag,character_age_days,event_flag,duration_days,trailing_inactive_days,first_active_date,last_active_date,active_day_count,active_day_ratio,avg_exp_on_active_days,pre_avg,post_avg
토썽,Lv.285~289,팬텀,크로아,루나크로아,3,8837.0,True,269.0,1,99,24,2025-11-11,2026-02-19,37,0.2937,707543055784.3513,536123446181.54285,81481015908.42857
토오,Lv.290~294,마법사,스카니아,스카니아,1,10037.0,True,3816.0,0,125,0,2025-11-09,2026-03-15,110,0.873,8773398149164.173,1237735395662.5715,10129154478679.879
토존,Lv.285~289,마법사,오로라,기타,2,8840.0,True,1621.0,0,125,0,2025-11-09,2026-03-15,91,0.7222,4691444088933.506,2175088992921.1428,3854871399348.4507
토토대표,Lv.285~289,팬텀,베라,베라,3,9007.0,True,269.0,0,125,0,2025-11-09,2026-03-15,52,0.4127,1110693101579.1345,622464810872.4857,395272229687.67035
톤쇼우얼마,Lv.285~289,엔젤릭버스터,오로라,기타,2,9283.0,True,810.0,0,125,0,2025-11-09,2026-03-15,92,0.7302,3846838956532.696,163419185833.4,3826258379086.143
퇴갱,Lv.285~289,궁수,엘리시움,기타,2,9266.0,True,3750.0,0,124,0,2025-11-10,2026-03-15,97,0.7698,5393773835068.773,439247599508.5143,5580465890317.286
퇴사마룝다,Lv.285~289,카이저,엘리시움,기타,2,9333.0,True,2326.0,0,125,0,2025-11-09,2026-03-15,126,1.0,2761601813414.905,2032180480959.0,3042148479744.099
투듸,Lv.290~294,도적,베라,베라,2,9054.0,False,7375.0,1,117,8,2025-11-09,2026-03-07,55,0.4365,2102064440885.1455,1333708746722.6858,757513605641.6373
투컨,Lv.285~289,렌,스카니아,기타,3,9000.0,False,269.0,0,113,0,2025-11-21,2026-03-15,23,0.2018,519291344704.6957,123678168425.69565,99990143455.13187
툰람,Lv.285~289,카인,엘리시움,기타,3,9224.0,True,990.0,0,125,0,2025-11-09,2026-03-15,55,0.4365,3905011593175.8726,257729146975.97144,2261045247038.615
퉤이,Lv.285~289,마법사,스카니아,스카니아,3,9116.0,True,1292.0,0,56,0,2026-01-18,2026-03-15,49,0.3889,3972338276709.7754,0.0,2138951379766.8022
튀말이김밥,Lv.285~289,기사단,이노시스,기타,3,9633.0,False,5405.0,1,117,8,2025-11-09,2026-03-07,64,0.5079,107991542666.875,149630958147.82858,18399727423.142857
튀잉쓴목호호,Lv.285~289,레지스탕스,오로라,기타,2,8078.0,True,269.0,0,125,0,2025-11-09,2026-03-15,126,1.0,3676870312679.984,2783162965747.2285,4020603907654.121
튜느,Lv.290~294,기사단,루나,루나크로아,2,9704.0,True,3883.0,0,125,0,2025-11-09,2026-03-15,96,0.7619,2185942047636.5625,1333400079521.6858,1793202569119.2417
트덖,Lv.285~289,전사,베라,베라,3,8982.0,True,269.0,0,125,0,2025-11-09,2026-03-15,67,0.5317,1015373118185.4329,550303626964.9429,535927164556.6044
트등,Lv.285~289,초월자,베라,베라,3,9685.0,True,923.0,0,121,0,2025-11-13,2026-03-15,34,0.2698,265809324743.08823,116951737287.71428,54331936661.48351
트라이앵글,Lv.285~289,팬텀,엘리시움,기타,3,9068.0,True,5190.0,0,125,0,2025-11-09,2026-03-15,82,0.6508,3521404079133.488,1934126979851.0571,2429238353781.967
트레레렌,Lv.285~289,렌,루나,루나크로아,3,9335.0,True,269.0,0,124,0,2025-11-10,2026-03-15,36,0.2857,1341531548597.5,364225692140.0571,390628972797.89014
트롤,Lv.290~294,아란,엘리시움,기타,1,9550.0,True,5132.0,0,125,0,2025-11-09,2026-03-15,108,0.8571,10479533928809.463,2911322226186.857,11317509740603.1
트롤임니다,Lv.285~289,렌,스카니아,스카니아,3,9022.0,True,268.0,0,113,0,2025-11-21,2026-03-15,111,0.9737,355434706381.15314,822701266777.4348,225616739257.43958
트뱉,Lv.290~294,기사단,스카니아,스카니아,2,9295.0,True,423.0,0,125,0,2025-11-09,2026-03-15,117,0.9286,7686382129811.394,7704694311253.485,6919147343890.78
트에,Lv.285~289,도적,크로아,루나크로아,3,9319.0,True,4894.0,0,125,0,2025-11-09,2026-03-15,63,0.5,1843338539180.5874,195141816510.54285,1201102905390.1978
특대유미,Lv.285~289,렌,스카니아,스카니아,2,9032.0,True,269.0,0,125,0,2025-11-09,2026-03-15,111,0.881,5960772513373.396,2519540509871.4,6301778364164.264
특설,Lv.285~289,궁수,크로아,루나크로아,2,9419.0,True,2450.0,0,124,0,2025-11-10,2026-03-15,115,0.9127,3500157239401.9307,778403674130.5428,4123889603699.4834
특수음,Lv.290~294,해적,베라,베라,2,9802.0,True,1157.0,0,124,0,2025-11-10,2026-03-15,100,0.7937,6139222162174.1,5066428430504.771,4797771660986.187
특우,Lv.285~289,아크,스카니아,스카니아,2,9922.0,True,2278.0,0,125,0,2025-11-09,2026-03-15,104,0.8254,3142434063005.702,1150208401524.5144,3148965368123.4614
튿특,Lv.285~289,렌,베라,기타,3,8863.0,True,269.0,0,112,0,2025-11-22,2026-03-15,61,0.5398,1987674178240.2952,518965377175.7727,1206932819503.1978
틉과젤리,Lv.290~294,전사,베라,베라,2,9370.0,True,995.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,5065700468188.713,692582201576.9714,6135331613038.55
티모유주,Lv.285~289,마법사,제니스,기타,3,10601.0,True,1439.0,0,124,0,2025-11-10,2026-03-15,58,0.4603,173393495549.5862,140148578284.14285,56611236284.95605
티베렌,Lv.285~289,렌,루나,루나크로아,3,10266.0,True,269.0,0,95,5,2025-12-09,2026-03-10,15,0.1531,11895142936.2,25127427048.0,27858842.934065934
티보사,Lv.290~294,레지스탕스,루나,루나크로아,2,9924.0,True,2765.0,0,125,0,2025-11-09,2026-03-15,58,0.4603,778153686680.3448,1187551966102.5144,39215329822.76923
티빙같이볼래,Lv.285~289,카인,엘리시움,기타,3,9207.0,True,1536.0,0,121,0,2025-11-13,2026-03-15,65,0.5159,1166203716107.0615,326157506132.9429,707557459695.6703
티샤엘,Lv.285~289,레지스탕스,베라,베라,3,8539.0,True,2017.0,0,125,0,2025-11-09,2026-03-15,71,0.5635,2580259085108.2676,844434068197.2572,1688386842371.2417
티얼,Lv.285~289,엔젤릭버스터,크로아,루나크로아,2,10845.0,True,4081.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,3380964196938.3535,2075274703009.7715,3511617936697.879
티융,Lv.290~294,기사단,노바,기타,1,10079.0,True,1352.0,0,125,0,2025-11-09,2026-03-15,126,1.0,6830602056289.984,3439509823779.2573,8134868299563.341
틸툴,Lv.290~294,전사,루나,루나크로아,2,9322.0,True,2634.0,0,125,0,2025-11-09,2026-03-15,79,0.627,3733402527291.1265,243335068299.91428,3147495299620.901
파는,Lv.285~289,아델,엘리시움,기타,3,9304.0,False,1658.0,1,19,98,2025-11-17,2025-12-06,4,0.0317,204548049.5,23376919.942857143,0.0
파닭제일좋아,Lv.285~289,아델,크로아,루나크로아,3,9465.0,True,2250.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,1414173563717.2932,854264221434.5714,1474119622428.5276
파란찹쌀떡,Lv.285~289,아델,베라,베라,3,9192.0,False,1919.0,1,1,119,2025-11-15,2025-11-15,1,0.0079,914168000000.0,26119085714.285713,0.0
파란콩밥,Lv.285~289,도적,스카니아,스카니아,3,8854.0,False,2778.0,1,88,37,2025-11-09,2026-02-06,22,0.1746,1715583521779.0,221221837893.2857,329671133548.05493
파아란렌,Lv.285~289,렌,스카니아,기타,3,7491.0,True,267.0,1,45,67,2025-11-22,2026-01-06,24,0.2105,4019173401139.625,1310539168732.913,728766601609.8242
파우웅404,Lv.285~289,렌,엘리시움,기타,3,8639.0,False,269.0,1,25,84,2025-11-25,2025-12-20,15,0.1316,1062957149967.6,340107228972.087,89251549265.45055
파이어9053,Lv.290~294,마법사,제니스,기타,2,10008.0,True,7680.0,0,125,0,2025-11-09,2026-03-15,112,0.8889,5140480821150.054,1108570864987.4285,5900372216420.286
파인더헌터야,Lv.285~289,궁수,유니온,기타,3,9678.0,True,2593.0,1,81,14,2025-12-09,2026-03-01,29,0.3021,1833746926916.9656,325455775059.8,566498703354.8682
판교심술쟁이,Lv.285~289,렌,스카니아,스카니아,3,8957.0,True,269.0,1,101,13,2025-11-20,2026-03-02,36,0.313,1398227091733.6943,596853751765.0,395732805055.52747
판례,Lv.285~289,기사단,루나,루나크로아,3,10171.0,True,2804.0,0,125,0,2025-11-09,2026-03-15,35,0.2778,670675524014.3429,164489312813.77142,194687004307.91208
판멸,Lv.285~289,마법사,스카니아,스카니아,3,9261.0,True,661.0,0,124,0,2025-11-10,2026-03-15,93,0.7381,2073268434016.8064,777220144215.6,1819903948527.6594
판제로0,Lv.285~289,초월자,스카니아,기타,3,8722.0,True,269.0,0,117,0,2025-11-17,2026-03-15,104,0.8814,4728316336855.355,3133570990770.7407,4474049255847.77
팔각,Lv.290~294,라라,스카니아,스카니아,2,9634.0,False,1558.0,1,1,70,2026-01-03,2026-01-03,1,0.0079,884914969920.0,0.0,9724340328.791208
팔관스님,Lv.285~289,은월,오로라,기타,3,9139.0,True,446.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,2767695663547.9136,1610750736087.3713,2908532101192.3076
팔라테야,Lv.290~294,전사,엘리시움,기타,2,10182.0,True,2963.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,3664184582977.9834,3589730190556.3145,3451226299866.89
팔로우,Lv.285~289,아크,스카니아,스카니아,3,9096.0,False,2550.0,1,91,23,2025-11-20,2026-02-20,13,0.1032,922905035034.3077,92528798566.85715,96255576984.68132
팔색,Lv.290~294,마법사,엘리시움,기타,1,9845.0,True,929.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,8412784441857.307,9161700439927.656,7939843465855.362
팔팔뛰똥보,Lv.285~289,전사,스카니아,스카니아,2,9365.0,True,1237.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,1137977461001.0564,1040214531372.8286,1150568094132.7693
팝이v,Lv.290~294,마법사,스카니아,스카니아,2,10278.0,True,2955.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,10555967419198.496,4982065830924.058,12583776080411.758
팟시르,Lv.295~299,아델,스카니아,스카니아,1,10366.0,True,2250.0,0,125,0,2025-11-09,2026-03-15,126,1.0,5528446999116.167,4135382870409.3145,6064240894772.648
팡꼭튀,Lv.285~289,마법사,스카니아,스카니아,3,8952.0,False,407.0,1,7,114,2025-11-13,2025-11-20,2,0.0159,571048023340.0,32631315619.42857,0.0
팥뱉,Lv.285~289,호영,스카니아,스카니아,2,9515.0,True,792.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,5376066659208.25,2874594563335.7144,6220016000275.527
팥정맨,Lv.290~294,기사단,루나,루나크로아,2,10181.0,True,457.0,0,125,0,2025-11-09,2026-03-15,126,1.0,12593274269225.62,4548170993269.0,15687544759978.164
패버본,Lv.285~289,아델,제니스,기타,3,9575.0,True,2249.0,1,76,48,2025-11-10,2026-01-26,23,0.1825,1552119070712.6086,85308593125.28572,359482833703.3516
패스에이더,Lv.285~289,메르세데스,루나,루나크로아,3,10455.0,True,3493.0,0,125,0,2025-11-09,2026-03-15,90,0.7143,5711367448698.134,267341064109.82858,5545781682846.022
패츠레니,Lv.285~289,렌,베라,기타,3,10017.0,True,269.0,0,112,0,2025-11-22,2026-03-15,77,0.6525,109486477606.63637,136692657037.55556,52085242150.51649
팩운,Lv.285~289,아란,오로라,기타,3,10038.0,True,3534.0,0,125,1,2025-11-09,2026-03-14,94,0.746,1287941972829.2446,821248954525.6857,1014536615797.2528
팬링뀨,Lv.290~294,팬텀,엘리시움,기타,2,9630.0,True,3237.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,5538211991072.472,2611189307993.914,6481411528814.582
팬뿌,Lv.290~294,팬텀,스카니아,스카니아,2,10764.0,False,1629.0,1,1,53,2026-01-21,2026-01-21,1,0.0079,4313988000000.0,0.0,47406461538.46154
팬이영,Lv.285~289,팬텀,베라,베라,3,8182.0,True,3901.0,1,114,11,2025-11-09,2026-03-04,89,0.7063,2624611505987.8877,1224073321245.4285,2096130305377.2747
팬터미미믹,Lv.285~289,팬텀,루나,루나크로아,3,8676.0,True,1529.0,0,125,3,2025-11-09,2026-03-12,71,0.5635,2830369015134.3237,714684743147.7142,1933431143564.4724
팬텀vvv,Lv.285~289,팬텀,오로라,기타,3,9396.0,True,5144.0,0,94,1,2025-12-10,2026-03-14,26,0.2708,759556004564.6538,532789663770.6,187741843954.15384
팬텀쥬,Lv.285~289,팬텀,루나,루나크로아,2,9494.0,True,3724.0,0,125,0,2025-11-09,2026-03-15,126,1.0,8744925064893.817,3331003984917.3145,10827202403346.318
팹병,Lv.285~289,전사,엘리시움,기타,2,9306.0,True,3115.0,0,121,1,2025-11-13,2026-03-14,83,0.6587,7393814993734.639,1060018210492.8857,6336109968271.692
팽영기,Lv.285~289,마법사,오로라,기타,3,9780.0,True,3045.0,0,125,0,2025-11-09,2026-03-15,79,0.627,5746871213061.443,1580156572416.2285,4381289514255.89
퍼기,Lv.290~294,도적,엘리시움,기타,2,9733.0,True,1860.0,1,81,42,2025-11-11,2026-02-01,36,0.2857,929654871276.75,738459195697.3429,83752785896.21979
퍼랭이렌,Lv.285~289,렌,스카니아,스카니아,2,8838.0,True,268.0,0,113,0,2025-11-21,2026-03-15,114,1.0,7652441335518.386,6157086196309.392,8030388238834.945
퍼징,Lv.290~294,도적,스카니아,스카니아,2,9751.0,True,2619.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,4878316295368.208,3984671969466.057,5168417780106.747
퍼티나이프,Lv.285~289,전사,스카니아,스카니아,3,9107.0,True,269.0,0,113,0,2025-11-21,2026-03-15,88,0.7652,1913832931376.818,1468708100374.1667,1463387951122.8572
펀혜,Lv.285~289,칼리,루나,루나크로아,3,9536.0,False,451.0,1,39,86,2025-11-09,2025-12-18,23,0.1825,2534087282265.087,1595598856378.4,26791730976.406593
펍님,Lv.285~289,렌,오로라,기타,3,9009.0,False,269.0,1,19,100,2025-11-15,2025-12-04,4,0.0317,609655042539.5,69674862004.51428,0.0
페나셋,Lv.285~289,아크,엘리시움,기타,2,9383.0,True,1843.0,0,125,0,2025-11-09,2026-03-15,99,0.7857,3051795134849.586,738725361384.0857,3035959678040.2856
페엥민,Lv.285~289,라라,루나,루나크로아,3,8641.0,False,1686.0,1,1,116,2025-11-18,2025-11-18,1,0.0079,102636800000.0,2932480000.0,0.0
페코마마마마,Lv.285~289,렌,루나,루나크로아,3,9286.0,True,269.0,1,25,79,2025-11-30,2025-12-25,4,0.0348,94455000.0,8840000.0,1820439.5604395603
페퍼라인트,Lv.290~294,메르세데스,엘리시움,기타,1,9805.0,True,5294.0,0,125,0,2025-11-09,2026-03-15,117,0.9286,8803043892097.316,6848411553363.771,8684194846237.956
페희,Lv.285~289,엔젤릭버스터,이노시스,기타,2,9785.0,True,2452.0,0,116,0,2025-11-10,2026-03-07,90,0.7627,3157523487159.089,797543360092.7142,3087507183627.3857
펠로트,Lv.290~294,도적,크로아,루나크로아,2,9051.0,True,2714.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,5133217864955.406,1998344866460.0,6169711286411.154
펭귄귀여오,Lv.285~289,아델,스카니아,스카니아,3,8643.0,False,2024.0,1,19,106,2025-11-09,2025-11-28,19,0.1508,1012995865750.8422,549912041407.6,0.0
펭귄치약,Lv.285~289,렌,스카니아,스카니아,3,8919.0,True,252.0,0,113,0,2025-11-21,2026-03-15,93,0.8158,3310414983982.9033,4011870029589.2607,2369182228899.5273
편서,Lv.285~289,마법사,오로라,기타,3,9169.0,True,1860.0,0,123,0,2025-11-11,2026-03-15,103,0.8175,3829778189126.1357,1213650762053.5715,3868015129759.5273
폄룡,Lv.290~294,해적,오로라,기타,1,9717.0,True,1004.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,10851461018534.225,5774778769913.6,12684784289778.045
평명,Lv.285~289,라라,스카니아,스카니아,2,9555.0,True,1156.0,0,123,0,2025-11-11,2026-03-15,96,0.7619,5880904489453.708,1835675953949.9714,5498001896695.682
평식,Lv.290~294,마법사,이노시스,기타,1,10710.0,True,3736.0,0,125,0,2025-11-09,2026-03-15,126,1.0,6518055373656.627,3738231026713.486,7587218584019.374
평원토끼,Lv.285~289,렌,엘리시움,기타,3,,False,269.0,1,1,111,2025-11-23,2025-11-23,1,0.0088,1211451584.0,52671808.0,0.0
폣켸,Lv.285~289,도적,크로아,루나크로아,3,9435.0,True,2278.0,0,125,0,2025-11-09,2026-03-15,106,0.8413,2337618946612.1885,996676937775.4,2339603467239.044
포근솜,Lv.285~289,해적,엘리시움,기타,2,9692.0,True,5365.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,3305577347358.8345,1963358426977.6572,3640190264683.5273
포근토야,Lv.285~289,기사단,오로라,기타,2,9523.0,True,988.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,2865514831205.8877,1718055656937.257,2991953543154.7144
포기,Lv.290~294,레지스탕스,엘리시움,기타,1,9517.0,True,3368.0,0,125,0,2025-11-09,2026-03-15,126,1.0,9208880163817.809,3108507269270.7144,11555177430951.309
포란쨩,Lv.285~289,렌,엘리시움,기타,3,9364.0,True,269.0,0,116,2,2025-11-18,2026-03-13,55,0.5446,2286391977533.5273,1112100100766.5,1291159415258.8667
포로다크,Lv.285~289,전사,루나,루나크로아,2,9510.0,True,3291.0,0,125,1,2025-11-09,2026-03-14,105,0.8333,3685933801280.0,1843751263259.5715,3543865438684.7803
포루검,Lv.285~289,렌,스카니아,기타,3,10024.0,False,269.0,1,1,107,2025-11-27,2025-11-27,1,0.0086,687300000000.0,27492000000.0,0.0
포르투가로르,Lv.285~289,기사단,스카니아,스카니아,3,9034.0,True,451.0,0,125,0,2025-11-09,2026-03-15,103,0.8175,2652383355181.612,1826538239404.5144,2299633485764.2637
포옴,Lv.290~294,마법사,스카니아,스카니아,2,9603.0,True,637.0,0,125,0,2025-11-09,2026-03-15,118,0.9365,7708059912569.983,3603624852827.2285,8609057141036.318
포이맘,Lv.285~289,일리움,엘리시움,기타,2,9005.0,False,269.0,1,110,15,2025-11-09,2026-02-28,99,0.7857,4442363612403.202,1397758318706.5144,4295301719485.5933
포추,Lv.285~289,에반,스카니아,스카니아,3,8824.0,False,451.0,1,19,96,2025-11-19,2025-12-08,2,0.0159,177919021351.0,10166801220.057142,0.0
포테토칩,Lv.285~289,마법사,스카니아,스카니아,3,6447.0,False,269.0,1,2,112,2025-11-20,2025-11-22,2,0.0174,616285651222.0,51357137601.833336,0.0
포토코,Lv.285~289,기사단,베라,베라,3,9728.0,True,3150.0,0,125,0,2025-11-09,2026-03-15,102,0.8095,2062692328656.108,761649268688.2,2019086737569.6265
포후,Lv.285~289,레지스탕스,루나,루나크로아,2,9973.0,True,3888.0,0,125,3,2025-11-09,2026-03-12,104,0.8254,3734959874915.394,2549529819922.2856,3287937179054.077
폭격비,Lv.285~289,궁수,루나,기타,2,9723.0,True,102.0,0,48,0,2025-11-09,2025-12-27,44,0.898,3882571787254.727,3307769449449.4287,3932944850605.5713
폭나비,Lv.290~294,에반,스카니아,스카니아,1,9972.0,True,5231.0,0,125,0,2025-11-09,2026-03-15,126,1.0,7048655970649.206,5504663821338.457,7642499104999.494
폭등행위,Lv.285~289,마법사,이노시스,기타,3,9356.0,True,3319.0,0,125,2,2025-11-09,2026-03-13,27,0.2143,164890511837.92593,95663956015.94286,12129729220.505495
폭유고래,Lv.285~289,기사단,루나,루나크로아,2,8871.0,True,430.0,0,125,0,2025-11-09,2026-03-15,110,0.873,3870080850289.7544,2014304201237.0286,3903387324050.297
폭칼이백곰이,Lv.285~289,렌,스카니아,스카니아,3,8773.0,False,267.0,1,115,10,2025-11-09,2026-03-05,74,0.5873,3737019700287.311,1660173674435.5144,2400366804571.6265
폭포수레이,Lv.285~289,에반,크로아,루나크로아,3,9961.0,True,1690.0,0,125,0,2025-11-09,2026-03-15,105,0.8333,2263855432159.143,637594404791.6285,2366912266033.0
폰찬기안타,Lv.285~289,렌,스카니아,스카니아,3,8775.0,True,252.0,0,101,5,2025-12-03,2026-03-10,87,0.8529,2154810362677.0688,2039452084045.182,1813566248663.8242
폰폰버린,Lv.285~289,레지스탕스,오로라,기타,2,8876.0,False,447.0,1,101,24,2025-11-09,2026-02-19,88,0.6984,7105776339170.875,3287612810875.6855,5607053510619.648
폴른아이,Lv.285~289,초월자,스카니아,스카니아,3,9562.0,False,3710.0,1,63,57,2025-11-14,2026-01-17,22,0.1818,1210839324953.818,217942378269.26666,220881250559.4066
폴리닉스,Lv.285~289,기사단,스카니아,기타,3,8156.0,False,269.0,1,30,91,2025-11-13,2025-12-13,19,0.1557,1241011388091.6316,760619883023.9032,0.0
폼미쳤도넛,Lv.285~289,렌,루나,기타,3,8864.0,True,269.0,0,114,2,2025-11-20,2026-03-13,53,0.453,1157411218702.4905,333483010902.6539,578815783601.7913
폼스키여름이,Lv.285~289,기사단,크로아,루나크로아,3,9112.0,True,740.0,0,116,1,2025-11-18,2026-03-14,105,0.8974,2664597254561.657,1734145792574.0,2579065067275.275
폽댓,Lv.285~289,렌,크로아,루나크로아,3,9433.0,True,269.0,0,125,0,2025-11-09,2026-03-15,112,0.8889,4179473669382.3037,1579084781319.4,4536627292578.45
퐁중렌,Lv.285~289,렌,베라,기타,3,7315.0,False,269.0,1,5,106,2025-11-23,2025-11-28,2,0.0179,139793902257.0,13313704976.857143,0.0
표도생성,Lv.290~294,도적,엘리시움,기타,1,9309.0,True,3006.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,7820703983367.893,3874654684803.4287,8908706241971.373
표독좌,Lv.285~289,렌,루나,루나크로아,2,8903.0,True,269.0,0,124,0,2025-11-10,2026-03-15,125,0.9921,8035375643428.224,3705965875715.029,9612232415148.373
표바고,Lv.285~289,도적,엘리시움,기타,3,9380.0,False,993.0,1,1,87,2025-12-17,2025-12-17,1,0.0079,10536960.0,0.0,115790.76923076923
푤쮸,Lv.285~289,기사단,스카니아,스카니아,3,9193.0,True,4408.0,1,116,7,2025-11-11,2026-03-08,11,0.0873,658011507751.3636,69661461110.08571,52746982927.60439
푯절,Lv.285~289,전사,스카니아,스카니아,2,9737.0,True,451.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,5771417757504.275,2669387514645.6284,6583973273493.582
푸닥,Lv.295~299,아델,엘리시움,기타,1,9826.0,True,2040.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,8897771898418.41,4924328479696.2,10034908514479.988
푸른노을바람,Lv.285~289,기사단,크로아,루나크로아,2,9246.0,True,1332.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,5828289685710.384,2666488635383.3716,6660084176338.77
푸른빛용기사,Lv.285~289,카이저,루나,루나크로아,3,9156.0,True,269.0,0,91,0,2025-12-13,2026-03-15,79,0.8587,2159441129548.481,227724752363.0,1872177192109.5276
푸른청렌,Lv.285~289,렌,스카니아,스카니아,3,9344.0,True,269.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,1341386216049.943,1304694228920.6,1311276995185.956
푸우우렌,Lv.285~289,렌,스카니아,스카니아,3,8780.0,False,269.0,1,49,70,2025-11-15,2026-01-03,29,0.2417,745093378601.4828,724487836983.7931,6566601174.868132
푸캐,Lv.285~289,아델,스카니아,스카니아,3,9102.0,True,2250.0,0,125,1,2025-11-09,2026-03-14,105,0.8333,1890899779109.6,758939075388.9714,1889907793053.7803
푸토,Lv.290~294,도적,엘리시움,기타,2,9455.0,True,1476.0,0,123,0,2025-11-11,2026-03-15,101,0.8016,8385049021339.307,2177125561373.4856,8469126994584.594
푸하,Lv.290~294,마법사,루나,루나크로아,1,9468.0,True,2774.0,0,125,0,2025-11-09,2026-03-15,107,0.8492,4802216416898.505,2619518122053.0,4639055190508.626
푹퓌,Lv.285~289,기사단,오로라,기타,3,9201.0,True,1004.0,1,116,8,2025-11-10,2026-03-07,66,0.5238,1277461178574.5,1332541032186.4,413994523729.5934
푼쿠,Lv.285~289,레지스탕스,스카니아,스카니아,2,9366.0,True,1414.0,0,125,0,2025-11-09,2026-03-15,109,0.8651,3604218551000.807,1839494193135.543,3609643135157.6265
풀나팔,Lv.285~289,호영,크로아,루나크로아,3,8984.0,False,2432.0,0,117,3,2025-11-17,2026-03-12,46,0.3651,1172548084834.8914,338775576599.34283,462418315620.0879
풀만촛대,Lv.285~289,아델,크로아,루나크로아,3,9130.0,True,1004.0,0,124,1,2025-11-10,2026-03-14,44,0.3492,2066563134548.818,188494876345.91428,926719310418.033
풀새냥,Lv.290~294,궁수,노바,기타,1,9822.0,True,3120.0,0,125,0,2025-11-09,2026-03-15,106,0.8413,6486322141325.198,2892565995641.657,6442970737725.418
품애도희사랑,Lv.290~294,초월자,유니온,기타,2,8772.0,True,4623.0,0,125,0,2025-11-09,2026-03-15,126,1.0,3560110457383.2144,2029914115132.7715,4148647512094.923
풍구로이드,Lv.285~289,은월,베라,베라,3,10415.0,True,1914.0,0,124,0,2025-11-10,2026-03-15,43,0.3413,390645937964.51166,218413354917.82858,100585801212.63736
풍무,Lv.285~289,아델,크로아,루나크로아,2,10074.0,True,2250.0,0,125,0,2025-11-09,2026-03-15,94,0.746,8231522249124.0,858517853706.7428,8172691939977.143
풍붕잉잉,Lv.285~289,렌,루나,기타,3,8006.0,True,269.0,0,113,0,2025-11-21,2026-03-15,97,0.8435,1759969889645.526,703486487010.75,1690476962718.2197
풍선껌,Lv.290~294,도적,엘리시움,기타,1,9426.0,True,6429.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,10540599907427.977,2770479751414.4,13181615355100.406
풍차,Lv.290~294,팬텀,루나,루나크로아,2,9696.0,True,3889.0,1,1,114,2025-11-20,2025-11-20,1,0.0079,402777352800.0,11507924365.714285,0.0
퓨영,Lv.290~294,레지스탕스,크로아,루나크로아,1,9324.0,True,3536.0,0,125,3,2025-11-09,2026-03-12,83,0.6587,8390971411721.867,5658186225314.6,5477078124031.912
퓨탐,Lv.285~289,렌,루나,루나크로아,3,9144.0,False,269.0,1,111,14,2025-11-09,2026-03-01,51,0.4048,1702455341102.1765,279045241856.4286,846798230013.5824
퓨퓨,Lv.295~299,아크,베라,베라,1,10819.0,True,2501.0,0,125,0,2025-11-09,2026-03-15,126,1.0,8761008646112.096,6421677991704.8,9660751205499.516
프네롯,Lv.290~294,레지스탕스,레드,기타,1,9649.0,True,2469.0,0,125,0,2025-11-09,2026-03-15,117,0.9286,11405955372664.248,3125135423572.8857,13462824601941.385
프딤,Lv.285~289,렌,루나,루나크로아,3,9145.0,True,269.0,0,102,2,2025-12-02,2026-03-13,67,0.6505,2368051703509.5522,1605330318056.3333,1531818684818.2856
프렛,Lv.285~289,마법사,이노시스,기타,3,9142.0,True,5911.0,0,124,0,2025-11-10,2026-03-15,78,0.619,1277916772018.8718,400604304337.25714,941278654567.7803
프르매,Lv.285~289,일리움,스카니아,스카니아,3,9436.0,True,269.0,0,111,0,2025-11-23,2026-03-15,94,0.8393,6081099160186.659,1976875569742.7144,5825372902120.318
프리드창섭,Lv.285~289,에반,스카니아,기타,3,9252.0,True,269.0,0,117,0,2025-11-17,2026-03-15,99,0.839,1439580267887.6667,1636603974913.4443,1080550980200.1758
프리렌버스터,Lv.290~294,엔젤릭버스터,스카니아,스카니아,2,9564.0,True,2823.0,0,125,0,2025-11-09,2026-03-15,93,0.7381,5110476532261.419,2208195209050.486,4373488848170.824
프리징스,Lv.285~289,레지스탕스,루나,루나크로아,2,9050.0,True,3526.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,3716931046720.2905,5030613349972.914,3129977830156.747
프리쿼서,Lv.285~289,도적,크로아,루나크로아,2,9485.0,True,971.0,0,125,0,2025-11-09,2026-03-15,86,0.6825,7518390158945.768,2217450737925.029,6252426130131.429
